

Tipo_de_Sistema(Monofasico(1),Trifasico(3))
3

Numero_barras
794  

Numero_linhas
794

Voltagem_base_da_rede(kV)
13.8

Voltagem_referencia_da_rede(kV)
13.8

comprimento_das_linhas(m,km,ft,millas)
1

impedancia(ohm,ohm/m,ohm/km,ohm/ft,ohm/milla)
1

Demanda(VAR,kVAR)
1



				 kVA    kV_hihg      kV_low    R1%    X1%   R0%    X0%
subestacao		2500       69.0        24.9     1     8      0     8
FT         337     338         493527.2202   	   7602697.7474		  493519.1797	 7602707.6526     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         338     339         493380.3774   	   7602462.5912		  493389.2484	 7602456.8725     0.010300       0.009400       0.010300       0.009400       0.010300       0.009400       0.000000       0.000000     0.000500       0.004600       0.000500       0.004300       0.000000       0.000000       0.000500       0.005100       0.000000       0.000000     0.000000       0.000000       2-AA     9.270000 
CP         338     340         493295.2912   	   7602520.0404		  493306.9879	 7602537.3725     0.091300       0.083300       0.091300       0.083300       0.091300       0.083300       0.000000       0.000000     0.004900       0.040800       0.004900       0.038300       0.000000       0.000000       0.004900       0.045000       0.000000       0.000000     0.000000       0.000000       2-AA    82.320000 
TR         340     341         493306.9879   	   7602537.3725		  493304.9261	 7602537.8994    571144020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         337     342         493129.9153   	   7602276.7528		  493168.9854	 7602250.8970     0.110600       0.100800       0.110600       0.100800       0.110600       0.100800       0.000000       0.000000     0.005900       0.049300       0.005900       0.046300       0.000000       0.000000       0.005900       0.054500       0.000000       0.000000     0.000000       0.000000       2-AA    99.650000 
FT         342     343         493168.9854   	   7602250.8970		  493172.0415	 7602248.9894     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         343     344         493172.0415   	   7602248.9894		  493207.9449	 7602216.1114     0.067000       0.061100       0.067000       0.061100       0.067000       0.061100       0.000000       0.000000     0.003600       0.029900       0.003600       0.028100       0.000000       0.000000       0.003600       0.033000       0.000000       0.000000     0.000000       0.000000       2-AA    60.390000 
TR         344     345         493207.9449   	   7602216.1114		  493208.1449	 7602216.3114    571273020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         343     346         493208.1449   	   7602216.3114		  493204.8942	 7602211.9833     0.051400       0.046900       0.051400       0.046900       0.051400       0.046900       0.000000       0.000000     0.002700       0.022900       0.002700       0.021500       0.000000       0.000000       0.002700       0.025400       0.000000       0.000000     0.000000       0.000000       2-AA    46.350000 
CP         342     347         493208.1449   	   7602216.3114		  493240.2930	 7602260.3501     0.024400       0.022300       0.024400       0.022300       0.024400       0.022300       0.000000       0.000000     0.001300       0.010900       0.001300       0.010200       0.000000       0.000000       0.001300       0.012000       0.000000       0.000000     0.000000       0.000000       2-AA    22.000000 
TR         323     348         493240.2930   	   7602260.3501		  493241.6618	 7602259.1588    570179020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         322     349         493207.9449   	   7602216.1114		  493278.5916	 7602082.2759     0.049300       0.045000       0.049300       0.045000       0.049300       0.045000       0.000000       0.000000     0.002600       0.022000       0.002600       0.020700       0.000000       0.000000       0.002600       0.024300       0.000000       0.000000     0.000000       0.000000       2-AA    44.460000 
TR         349     350         493278.5916   	   7602082.2759		  493277.1039	 7602081.2996    570206020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         321     351         493278.5916   	   7602082.2759		  493347.1146	 7601948.5311     0.027000       0.024600       0.027000       0.024600       0.027000       0.024600       0.000000       0.000000     0.001400       0.012000       0.001400       0.011300       0.000000       0.000000       0.001400       0.013300       0.000000       0.000000     0.000000       0.000000       2-AA    24.330000 
NA         351     352         493347.1146   	   7601948.5311		  493346.9146	 7601948.3311     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         296     353         493346.9146   	   7601948.3311		  493331.6700	 7601940.9397     0.018800       0.025100       0.018800       0.025100       0.018800       0.025100       0.000000       0.000000     0.001500       0.012300       0.001500       0.011600       0.000000       0.000000       0.001500       0.013600       0.000000       0.000000     0.000000       0.000000     1/0-AA    24.880000 
CH         353     354         493331.6700   	   7601940.9397		  493328.5310	 7601939.5124      C2607-0              3
CP         354     355         493328.5310   	   7601939.5124		  493258.9242	 7601905.2654     0.024200       0.032300       0.024200       0.032300       0.024200       0.032300       0.000000       0.000000     0.001900       0.023200       0.001900       0.023200       0.000000       0.000000       0.001900       0.016300       0.000000       0.000000     0.000000       0.000000     1/0-AA    32.040000 
SJ         355     356         493258.9242   	   7601905.2654		  493259.1242	 7601905.4654     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
TR         356     357         493259.1242   	   7601905.4654		  493327.5247	 7601769.0046    570241020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         356     358         493327.5247   	   7601769.0046		  493325.9837	 7601768.1632     0.151800       0.202400       0.151800       0.202400       0.151800       0.202400       0.000000       0.000000     0.011900       0.110000       0.011900       0.099500       0.000000       0.000000       0.011900       0.110000       0.000000       0.000000     0.000000       0.000000     1/0-AA   201.000000 
TR         358     359         493327.5247   	   7601769.0046		  493437.9213	 7601549.9965    570043020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         358     360         493437.9213   	   7601549.9965		  493438.1213	 7601550.1965     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         360     361         493438.1213   	   7601550.1965		  493383.6101	 7601523.2653     0.153600       0.204800       0.153600       0.204800       0.153600       0.204800       0.000000       0.000000     0.012000       0.111300       0.012000       0.100700       0.000000       0.000000       0.012000       0.111300       0.000000       0.000000     0.000000       0.000000     1/0-AA   203.430000 
CP         361     362         493383.6101   	   7601523.2653		  493384.3601	 7601521.5563     0.005400       0.008700       0.005400       0.008700       0.005400       0.008700       0.000000       0.000000     0.000500       0.004300       0.000500       0.004000       0.000000       0.000000       0.000500       0.004800       0.000000       0.000000     0.000000       0.000000     2/0-AA     8.700000 
CP         362     363         493438.1213   	   7601550.1965		  493445.0487	 7601553.5620     0.035900       0.047800       0.035900       0.047800       0.035900       0.047800       0.000000       0.000000     0.002800       0.026000       0.002800       0.023500       0.000000       0.000000       0.002800       0.026000       0.000000       0.000000     0.000000       0.000000     1/0-AA    47.480000 
CP         363     364         493437.9213   	   7601549.9965		  493446.7642	 7601532.9434     0.132900       0.080900       0.132900       0.080900       0.132900       0.080900       0.000000       0.000000     0.004800       0.039700       0.004800       0.037300       0.000000       0.000000       0.004800       0.043900       0.000000       0.000000     0.000000       0.000000       4-AA    80.250000 
CH         364     365         493259.1242   	   7601905.4654		  493236.8456	 7601949.1473      C4526-0              0
CP         365     366         493236.8456   	   7601949.1473		  493235.2302	 7601948.4123     0.370300       0.599500       0.370300       0.599500       0.370300       0.599500       0.000000       0.000000     0.035600       0.297800       0.035600       0.279600       0.000000       0.000000       0.035600       0.329200       0.000000       0.000000     0.000000       0.000000     2/0-AA   601.640000 
TR         366     367         493258.9242   	   7601905.2654		  493171.0674	 7601862.5082    571095020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         366     368         493171.0674   	   7601862.5082		  493171.2674	 7601862.7082     0.041200       0.066700       0.041200       0.066700       0.041200       0.066700       0.000000       0.000000     0.004000       0.033100       0.004000       0.031100       0.000000       0.000000       0.004000       0.036600       0.000000       0.000000     0.000000       0.000000     2/0-AA    66.950000 
TR         368     369         493171.2674   	   7601862.7082		  493165.1673	 7601874.4518    571205020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         363     370         493171.2674   	   7601862.7082		  493264.0600	 7601668.1139      C0713-8              3
CP         370     371         493264.0600   	   7601668.1139		  493266.5138	 7601669.0011     0.096900       0.058900       0.096900       0.058900       0.096900       0.058900       0.000000       0.000000     0.003500       0.028900       0.003500       0.027200       0.000000       0.000000       0.003500       0.032000       0.000000       0.000000     0.000000       0.000000       4-AA    58.470000 
CP         371     372         493171.0674   	   7601862.5082		  493080.2763	 7601818.2271     0.342100       0.311800       0.342100       0.311800       0.342100       0.311800       0.000000       0.000000     0.018300       0.152600       0.018300       0.143300       0.000000       0.000000       0.018300       0.168700       0.000000       0.000000     0.000000       0.000000       2-AA   308.310000 
TR         372     373         493080.2763   	   7601818.2271		  493080.4763	 7601818.4271    570746020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         372     374         493080.4763   	   7601818.4271		  493058.9511	 7601861.4535     0.135100       0.123100       0.135100       0.123100       0.135100       0.123100       0.000000       0.000000     0.007200       0.060300       0.007200       0.056600       0.000000       0.000000       0.007200       0.066600       0.000000       0.000000     0.000000       0.000000       2-AA   121.720000 
CP         374     375         493058.9511   	   7601861.4535		  493057.6057	 7601860.5754     0.357400       0.325800       0.357400       0.325800       0.357400       0.325800       0.000000       0.000000     0.019100       0.159500       0.019100       0.149700       0.000000       0.000000       0.019100       0.176200       0.000000       0.000000     0.000000       0.000000       2-AA   322.100000 
CP         375     376         493080.4763   	   7601818.4271		  493148.0918	 7601677.6291     0.373800       0.340700       0.373800       0.340700       0.373800       0.340700       0.000000       0.000000     0.019900       0.166800       0.019900       0.156500       0.000000       0.000000       0.019900       0.184300       0.000000       0.000000     0.000000       0.000000       2-AA   336.880000 
CP         376     377         493148.0918   	   7601677.6291		  493146.6399	 7601676.8826     0.626200       0.381100       0.626200       0.381100       0.626200       0.381100       0.000000       0.000000     0.022400       0.187200       0.022400       0.175700       0.000000       0.000000       0.022400       0.206900       0.000000       0.000000     0.000000       0.000000       4-AA   378.050000 
TR         377     378         493148.0918   	   7601677.6291		  493211.4905	 7601546.7679    570328020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         377     379         493211.4905   	   7601546.7679		  493211.6905	 7601546.9679     0.079100       0.048100       0.079100       0.048100       0.079100       0.048100       0.000000       0.000000     0.002800       0.023600       0.002800       0.022200       0.000000       0.000000       0.002800       0.026100       0.000000       0.000000     0.000000       0.000000       4-AA    47.760000 
CH         379     380         493211.6905   	   7601546.9679		  493123.2886	 7601504.1486      C4405-7              3
CP         380     381         493123.2886   	   7601504.1486		  493123.0886	 7601503.9486     0.018500       0.016800       0.018500       0.016800       0.018500       0.016800       0.000000       0.000000     0.001000       0.012000       0.001000       0.012000       0.000000       0.000000       0.001000       0.008500       0.000000       0.000000     0.000000       0.000000       2-AA    16.640000 
CH         381     382         493123.0886   	   7601503.9486		  493147.5914	 7601454.2727      C3690-5              0
CP         382     383         493147.5914   	   7601454.2727		  493148.5370	 7601455.4788     0.192100       0.175100       0.192100       0.175100       0.192100       0.175100       0.000000       0.000000     0.010300       0.085700       0.010300       0.080500       0.000000       0.000000       0.010300       0.094800       0.000000       0.000000     0.000000       0.000000       2-AA   173.160000 
CP         383     384         493123.0886   	   7601503.9486		  493117.0003	 7601516.6904     0.556800       0.338800       0.556800       0.338800       0.556800       0.338800       0.000000       0.000000     0.019900       0.166400       0.019900       0.156200       0.000000       0.000000       0.019900       0.183900       0.000000       0.000000     0.000000       0.000000       4-AA   336.130000 
TR         384     385         493123.2886   	   7601504.1486		  493114.7891	 7601499.9800    570745020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         384     386         493211.6905   	   7601546.9679		  493220.0456	 7601550.9633     0.368900       0.224500       0.368900       0.224500       0.368900       0.224500       0.000000       0.000000     0.013200       0.110300       0.013200       0.103500       0.000000       0.000000       0.013200       0.121900       0.000000       0.000000     0.000000       0.000000       4-AA   222.730000 
CP         386     387         493211.4905   	   7601546.7679		  493237.5595	 7601494.4708     0.085300       0.077800       0.085300       0.077800       0.085300       0.077800       0.000000       0.000000     0.004600       0.038100       0.004600       0.035700       0.000000       0.000000       0.004600       0.042100       0.000000       0.000000     0.000000       0.000000       2-AA    76.880000 
TR         387     388         493237.5595   	   7601494.4708		  493236.0304	 7601493.5091    570369020              0   45000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         387     389         493237.5595   	   7601494.4708		  493300.2012	 7601367.7263     0.197500       0.120200       0.197500       0.120200       0.197500       0.120200       0.000000       0.000000     0.007100       0.059000       0.007100       0.055400       0.000000       0.000000       0.007100       0.065200       0.000000       0.000000     0.000000       0.000000       4-AA   119.230000 
TR         389     390         493300.2012   	   7601367.7263		  493300.4012	 7601367.9263    570407020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         389     391         493300.4012   	   7601367.9263		  493253.7758	 7601343.8316     0.160400       0.097600       0.160400       0.097600       0.160400       0.097600       0.000000       0.000000     0.005700       0.047900       0.005700       0.045000       0.000000       0.000000       0.005700       0.053000       0.000000       0.000000     0.000000       0.000000       4-AA    96.850000 
SJ         391     392         493253.7758   	   7601343.8316		  493254.3625	 7601342.0488     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         392     393         493300.4012   	   7601367.9263		  493306.2935	 7601370.8863     0.324000       0.197100       0.324000       0.197100       0.324000       0.197100       0.000000       0.000000     0.011600       0.096800       0.011600       0.090900       0.000000       0.000000       0.011600       0.107000       0.000000       0.000000     0.000000       0.000000       4-AA   195.590000 
SJ         393     394         493300.2012   	   7601367.7263		  493343.1741	 7601281.2853     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         394     395         493343.1741   	   7601281.2853		  493343.3741	 7601281.4853     0.168600       0.102600       0.168600       0.102600       0.168600       0.102600       0.000000       0.000000     0.006000       0.073600       0.006000       0.073600       0.000000       0.000000       0.006000       0.051800       0.000000       0.000000     0.000000       0.000000       4-AA   101.760000 
CH         395     396         493343.3741   	   7601281.4853		  493295.7050	 7601258.5893      C6060-8              0
CP         396     397         493295.7050   	   7601258.5893		  493296.5541	 7601256.9314     0.024800       0.015100       0.024800       0.015100       0.024800       0.015100       0.000000       0.000000     0.000900       0.007400       0.000900       0.007000       0.000000       0.000000       0.000900       0.008200       0.000000       0.000000     0.000000       0.000000       4-AA    15.000000 
TR         397     398         493343.3741   	   7601281.4853		  493354.4063	 7601286.7199    571199020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         381     399         493343.1741   	   7601281.2853		  493351.0075	 7601265.7540     0.378200       0.344700       0.378200       0.344700       0.378200       0.344700       0.000000       0.000000     0.020200       0.168700       0.020200       0.158400       0.000000       0.000000       0.020200       0.186500       0.000000       0.000000     0.000000       0.000000       2-AA   340.830000 
CH         399     400         493080.2763   	   7601818.2271		  493057.1761	 7601807.4447      C3689-7              0
CP         400     401         493057.1761   	   7601807.4447		  493054.5102	 7601805.6959     0.317600       0.193300       0.317600       0.193300       0.317600       0.193300       0.000000       0.000000     0.011400       0.094900       0.011400       0.089100       0.000000       0.000000       0.011400       0.104900       0.000000       0.000000     0.000000       0.000000       4-AA   191.740000 
SJ         401     402         493346.9146   	   7601948.3311		  493478.2188	 7602012.4797     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         402     403         493478.2188   	   7602012.4797		  493479.0025	 7602010.7735     0.172000       0.104700       0.172000       0.104700       0.172000       0.104700       0.000000       0.000000     0.006100       0.075100       0.006100       0.075100       0.000000       0.000000       0.006100       0.052800       0.000000       0.000000     0.000000       0.000000       4-AA   103.840000 
CH         403     404         493347.1146   	   7601948.5311		  493355.2348	 7601931.7541      C4527-8              0
CP         404     405         493355.2348   	   7601931.7541		  493356.5320	 7601929.1197     0.390200       0.355700       0.390200       0.355700       0.390200       0.355700       0.000000       0.000000     0.020800       0.254200       0.020800       0.254200       0.000000       0.000000       0.020800       0.178900       0.000000       0.000000     0.000000       0.000000       2-AA   351.660000 
TR         405     406         493356.5320   	   7601929.1197		  493370.5216	 7601901.1155    570471020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         405     407         493370.5216   	   7601901.1155		  493368.9098	 7601900.3670     0.020300       0.018500       0.020300       0.018500       0.020300       0.018500       0.000000       0.000000     0.001100       0.013200       0.001100       0.013200       0.000000       0.000000       0.001100       0.009300       0.000000       0.000000     0.000000       0.000000       2-AA    18.290000 
CH         407     408         493370.5216   	   7601901.1155		  493457.6767	 7601725.3288      C4138-4              0
CP         408     409         493457.6767   	   7601725.3288		  493456.0303	 7601724.6453     0.856900       0.781100       0.856900       0.781100       0.856900       0.781100       0.000000       0.000000     0.045700       0.558200       0.045700       0.558200       0.000000       0.000000       0.045700       0.392800       0.000000       0.000000     0.000000       0.000000       2-AA   772.310000 
CP         409     410         493457.6767   	   7601725.3288		  493552.2098	 7601541.5947     0.636100       0.579900       0.636100       0.579900       0.636100       0.579900       0.000000       0.000000     0.033900       0.414400       0.033900       0.414400       0.000000       0.000000       0.033900       0.291600       0.000000       0.000000     0.000000       0.000000       2-AA   573.300000 
SJ         410     411         493552.2098   	   7601541.5947		  493554.0357	 7601538.3597     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         411     412         493554.0357   	   7601538.3597		  493785.9872	 7601451.1332     0.214600       0.195600       0.214600       0.195600       0.214600       0.195600       0.000000       0.000000     0.011500       0.139800       0.011500       0.139800       0.000000       0.000000       0.011500       0.098400       0.000000       0.000000     0.000000       0.000000       2-AA   193.430000 
CP         412     413         493785.9872   	   7601451.1332		  493787.8728	 7601448.8644     0.101700       0.092700       0.101700       0.092700       0.101700       0.092700       0.000000       0.000000     0.005400       0.066200       0.005400       0.066200       0.000000       0.000000       0.005400       0.046600       0.000000       0.000000     0.000000       0.000000       2-AA    91.630000 
TR         413     414         493787.8728   	   7601448.8644		  493803.9539	 7601424.4762    571172020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         412     415         493803.9539   	   7601424.4762		  493800.8417	 7601408.0005      C6062-4              0
CP         415     416         493800.8417   	   7601408.0005		  493800.0489	 7601404.3180     0.006400       0.011200       0.006400       0.011200       0.006400       0.011200       0.000000       0.000000     0.000700       0.008700       0.000700       0.008700       0.000000       0.000000       0.000700       0.006100       0.000000       0.000000     0.000000       0.000000     2/0-CA    12.020000 
TR         416     417         493800.0489   	   7601404.3180		  493653.6664	 7600788.7937    571185020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         409     418         493653.6664   	   7600788.7937		  493652.8907	 7600785.1071      C6061-6              0
CP         418     419         493652.8907   	   7600785.1071		  493649.7158	 7600769.7816     0.616800       0.375400       0.616800       0.375400       0.616800       0.375400       0.000000       0.000000     0.022100       0.269200       0.022100       0.269200       0.000000       0.000000       0.022100       0.189400       0.000000       0.000000     0.000000       0.000000       4-AA   372.400000 
TR         419     420         493649.7158   	   7600769.7816		  493647.9752	 7600770.1144    571173020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         403     421         493647.9752   	   7600770.1144		  493547.7413	 7600802.0905     0.114700       0.069800       0.114700       0.069800       0.114700       0.069800       0.000000       0.000000     0.004100       0.050100       0.004100       0.050100       0.000000       0.000000       0.004100       0.035200       0.000000       0.000000     0.000000       0.000000       4-AA    69.270000 
TR         421     422         493547.7413   	   7600802.0905		  493545.9765	 7600802.1115    570462020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         399     423         493649.7158   	   7600769.7816		  493646.8713	 7600759.6206     0.090300       0.054900       0.090300       0.054900       0.090300       0.054900       0.000000       0.000000     0.003200       0.027000       0.003200       0.025300       0.000000       0.000000       0.003200       0.029800       0.000000       0.000000     0.000000       0.000000       4-AA    54.510000 
CP         423     424         493646.8713   	   7600759.6206		  493647.0197	 7600757.7423     0.070500       0.042900       0.070500       0.042900       0.070500       0.042900       0.000000       0.000000     0.002500       0.021100       0.002500       0.019800       0.000000       0.000000       0.002500       0.023300       0.000000       0.000000     0.000000       0.000000       4-AA    42.570000 
CP         424     425         493803.9539   	   7601424.4762		  493805.0085	 7601421.0378     0.324800       0.296100       0.324800       0.296100       0.324800       0.296100       0.000000       0.000000     0.017300       0.144900       0.017300       0.136000       0.000000       0.000000       0.017300       0.160200       0.000000       0.000000     0.000000       0.000000       2-AA   292.720000 
NA         425     426         493805.0085   	   7601421.0378		  494329.9914	 7601218.8523     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         425     427         494329.9914   	   7601218.8523		  494329.2684	 7601217.1299     0.622100       0.567100       0.622100       0.567100       0.622100       0.567100       0.000000       0.000000     0.033200       0.405300       0.033200       0.405300       0.000000       0.000000       0.033200       0.285200       0.000000       0.000000     0.000000       0.000000       2-AA   560.700000 
TR         427     428         494329.2684   	   7601217.1299		  494314.9018	 7601181.2032    571099020              0   75000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         424     429         494314.9018   	   7601181.2032		  494313.5180	 7601180.0288     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         429     430         494329.9914   	   7601218.8523		  494459.4552	 7601165.4193     0.023200       0.021100       0.023200       0.021100       0.023200       0.021100       0.000000       0.000000     0.001200       0.010400       0.001200       0.009700       0.000000       0.000000       0.001200       0.011400       0.000000       0.000000     0.000000       0.000000       2-AA    20.910000 
TR         430     431         494459.4552   	   7601165.4193		  494462.9668	 7601165.7763    570348020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         423     432         494462.9668   	   7601165.7763		  494719.3240	 7601663.1562      C6056-6              0
CP         432     433         494719.3240   	   7601663.1562		  494720.9007	 7601662.3116     0.013600       0.008300       0.013600       0.008300       0.013600       0.008300       0.000000       0.000000     0.000500       0.004100       0.000500       0.003800       0.000000       0.000000       0.000500       0.004500       0.000000       0.000000     0.000000       0.000000       4-AA     8.220000 
TR         433     434         494720.9007   	   7601662.3116		  494900.4751	 7601592.6299    570532020              0   30000.000000   13800.000000     220.000000       0.010000       0.060000              0
SJ         376     435         494900.4751   	   7601592.6299		  494899.6575	 7601590.9596     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         435     436         494899.6575   	   7601590.9596		  494890.5201	 7601574.7315     0.046700       0.028400       0.046700       0.028400       0.046700       0.028400       0.000000       0.000000     0.001700       0.014000       0.001700       0.013100       0.000000       0.000000       0.001700       0.015400       0.000000       0.000000     0.000000       0.000000       4-AA    28.200000 
TR         436     437         494890.5201   	   7601574.7315		  494888.9426	 7601573.8839    571120020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         375     438         494900.4751   	   7601592.6299		  495303.1859	 7601208.9625      C2836-5              0
CP         438     439         495303.1859   	   7601208.9625		  495304.7076	 7601208.0019     1.227000       0.746700       1.227000       0.746700       1.227000       0.746700       0.000000       0.000000     0.043900       0.366700       0.043900       0.344200       0.000000       0.000000       0.043900       0.405300       0.000000       0.000000     0.000000       0.000000       4-AA   740.760000 
CP         439     440         495304.7076   	   7601208.0019		  495317.0938	 7601234.7794     0.956100       0.581800       0.956100       0.581800       0.956100       0.581800       0.000000       0.000000     0.034200       0.417200       0.034200       0.417200       0.000000       0.000000       0.034200       0.293600       0.000000       0.000000     0.000000       0.000000       4-AA   577.180000 
CP         440     441         495317.0938   	   7601234.7794		  495318.6190	 7601238.1807     0.069500       0.042300       0.069500       0.042300       0.069500       0.042300       0.000000       0.000000     0.002500       0.022900       0.002500       0.020800       0.000000       0.000000       0.002500       0.022900       0.000000       0.000000     0.000000       0.000000       4-AA    41.940000 
SJ         441     442         495318.6190   	   7601238.1807		  495350.0685	 7601306.3985     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000     0.000000       0.000000                0.000000 
CP         442     443         495350.0685   	   7601306.3985		  495348.5371	 7601307.3364     0.036200       0.034400       0.036200       0.034400       0.036200       0.034400       0.000000       0.000000     0.002100       0.017800       0.002100       0.016700       0.000000       0.000000       0.002100       0.019700       0.000000       0.000000     0.000000       0.000000       2-CA    36.000000 
CP         443     444         495304.7076   	   7601208.0019		  495287.0666	 7601169.7350     0.743900       0.452700       0.743900       0.452700       0.743900       0.452700       0.000000       0.000000     0.026600       0.222300       0.026600       0.208700       0.000000       0.000000       0.026600       0.245800       0.000000       0.000000     0.000000       0.000000       4-AA   449.130000 
CP         444     445         495287.0666   	   7601169.7350		  495288.3477	 7601168.4367     0.027600       0.016800       0.027600       0.016800       0.027600       0.016800       0.000000       0.000000     0.001000       0.012000       0.001000       0.012000       0.000000       0.000000       0.001000       0.008500       0.000000       0.000000     0.000000       0.000000       4-AA    16.670000 
CH         445     446         495288.3477   	   7601168.4367		  495574.2562	 7600791.7364      C6059-0              0
CP         446     447         495574.2562   	   7600791.7364		  495574.4106	 7600789.8592     0.708900       0.431400       0.708900       0.431400       0.708900       0.431400       0.000000       0.000000     0.025300       0.309300       0.025300       0.309300       0.000000       0.000000       0.025300       0.217700       0.000000       0.000000     0.000000       0.000000       4-AA   427.970000 
TR         447     448         495574.4106   	   7600789.8592		  495576.9466	 7600784.9679    571245020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CP         447     449         495576.9466   	   7600784.9679		  495576.0693	 7600783.3266     0.816200       0.496600       0.816200       0.496600       0.816200       0.496600       0.000000       0.000000     0.029200       0.356100       0.029200       0.356100       0.000000       0.000000       0.029200       0.250600       0.000000       0.000000     0.000000       0.000000       4-AA   492.720000 
TR         449     450         495576.0693   	   7600783.3266		  495225.5003	 7599894.3214    571233020              0   10000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         445     451         495225.5003   	   7599894.3214		  495225.0998	 7599890.5658      C6058-2              0
CP         451     452         495225.0998   	   7599890.5658		  495273.5214	 7599787.4116     0.067700       0.041200       0.067700       0.041200       0.067700       0.041200       0.000000       0.000000     0.002400       0.020200       0.002400       0.019000       0.000000       0.000000       0.002400       0.022400       0.000000       0.000000     0.000000       0.000000       4-AA    40.870000 
TR         452     453         495273.5214   	   7599787.4116		  495275.0011	 7599783.9828    571098020              0   15000.000000   13800.000000     220.000000       0.010000       0.060000              0
CH         444     454         495275.0011   	   7599783.9828		  495287.9548	 7599748.9362      C5816-4              0
